_id,created_at,updated_at,name,marketing,managed,gender,age,progress_rate
1c6a761f1e2c46d9,2022-08-26 14:56:47,2022-09-05 21:06:02,지예준,TRUE,TRUE,male,10,98.86
f15a87e119a992ee,2022-07-30 21:24:25,2022-08-28 22:51:55,예정민,FALSE,TRUE,female,10,92.05
ab3e9fa1159df93c,2022-07-28 15:48:44,2022-08-01 13:52:31,심서희,TRUE,TRUE,female,40,0
af8982effc1bf7ac,2022-08-08 6:37:01,2022-08-22 14:34:42,고현우,TRUE,TRUE,female,30,0
9967171d5774a4e2,2021-04-05 8:58:48,2022-08-23 19:43:33,옥다희,TRUE,TRUE,female,50,98.86
fb513a738ebcd492,2021-04-05 8:58:48,2022-08-23 19:43:33,문유정,TRUE,TRUE,female,20,98.86
fe573128d272a643,2021-04-05 8:58:48,2022-08-23 19:43:33,한준영,TRUE,TRUE,female,20,98.86
ce23ce376d6d1f8f,2022-08-17 9:15:30,2022-08-23 17:38:23,옥민석,TRUE,TRUE,female,20,98.86
7c9bb1165e413e63,2022-08-17 9:15:30,2022-08-23 17:38:23,강서준,TRUE,TRUE,female,20,98.86
97bdcb5b6b8c2512,2022-08-17 9:15:30,2022-08-23 17:38:23,박서준,TRUE,TRUE,female,20,98.86
448424727af46661,2022-07-12 21:44:40,2022-08-01 11:45:08,공재윤,TRUE,TRUE,female,30,88.64
f4f8412e7e8475ef,2022-06-24 0:01:33,2022-07-12 17:42:15,윤하윤,TRUE,TRUE,female,10,82.95
54d4587787627b1c,2022-05-08 21:01:05,2022-08-22 21:51:58,송서현,TRUE,TRUE,male,20,100
82c5c382d5d3f72a,2022-07-20 10:45:50,2022-07-26 0:46:07,윤수아,TRUE,TRUE,female,30,89.77
f82cc6e9749bd7fb,2022-06-12 18:41:16,2022-07-11 11:23:36,임하윤,TRUE,TRUE,female,20,89.77
12941a83cdce7f2b,2022-07-05 13:50:36,2022-09-05 10:31:17,오우진,FALSE,TRUE,female,30,98.86
dfb514d9d9bacf89,2022-07-05 13:50:36,2022-09-05 10:31:17,김태윤,FALSE,TRUE,female,20,98.86
9dea182386c5c7d6,2022-07-05 13:50:36,2022-09-05 10:31:17,강태양,FALSE,TRUE,female,20,98.86
b7c695dc364862fe,2022-07-06 17:43:59,2022-07-11 19:26:29,안민석,TRUE,TRUE,female,10,100
dc3fefebb6ad6af4,2022-06-15 15:50:08,2022-07-04 22:39:00,안예은,FALSE,TRUE,male,30,98.86
a5f9db7c2a1ff516,2022-07-19 14:31:48,2022-08-10 20:01:47,하수아,FALSE,TRUE,male,30,98.86
ba2357359a4ffa89,2022-08-27 17:38:27,2022-09-05 21:45:33,이재윤,TRUE,TRUE,male,30,97.73
8b962eafedfd45ea,2022-08-21 17:43:56,2022-08-31 3:09:52,강시아,TRUE,TRUE,female,30,14.77
bdd684fafddbe26d,2022-08-21 17:43:56,2022-08-31 3:09:52,설승훈,TRUE,TRUE,female,30,14.77
19e98a4c656dc1d8,2022-07-12 10:56:42,2022-07-30 21:24:01,염민서,TRUE,TRUE,female,20,3.41
61f4a51e21b1ea7f,2021-02-14 19:35:50,2022-07-12 18:08:06,지자영,TRUE,TRUE,male,30,100
455c63def62238c4,2022-06-03 11:28:31,2022-06-28 23:26:57,논민준,TRUE,TRUE,male,30,100
fa6f3b91443cb16c,2022-07-18 19:04:24,2022-08-22 21:29:07,한현우,FALSE,TRUE,male,50,98.86
a72497455ea43ac6,2022-07-18 19:04:24,2022-08-22 21:29:07,심지원,FALSE,TRUE,male,20,98.86
eb75323a75f98a2f,2022-07-18 19:04:24,2022-08-22 21:29:07,공현우,FALSE,TRUE,male,20,98.86
4b31229b9b2d96b5,2022-07-02 2:29:00,2022-10-18 21:16:02,강서연,TRUE,TRUE,male,20,98.86
82fc553637cc297d,2022-08-29 1:26:33,2022-09-05 13:30:12,조재영,FALSE,TRUE,male,50,100
d3179aafaf5add89,2022-08-29 1:26:33,2022-09-05 13:30:12,윤가은,FALSE,TRUE,male,20,100
913a2e773d9edac9,2022-08-29 1:26:33,2022-09-05 13:30:12,임민준,FALSE,TRUE,male,20,100
7746389532f47728,2022-06-29 8:47:33,2022-10-18 9:17:00,우동욱,TRUE,TRUE,male,30,53.41
dca2a978b25e9266,2022-07-07 9:56:48,2022-07-26 22:32:44,전유나,TRUE,TRUE,male,10,98.86
cd649eb13133b861,2020-11-30 21:46:11,2022-08-22 22:51:40,정현우,TRUE,TRUE,female,50,100
724cb158abefb826,2022-08-18 16:52:25,2022-08-30 13:36:35,경시아,TRUE,TRUE,female,40,0
23ade4d74d16d498,2022-08-18 16:52:25,2022-08-30 13:36:35,최서현,TRUE,TRUE,female,30,0
711ac168677b1eea,2022-01-31 5:24:21,2022-06-29 10:16:58,지유나,TRUE,TRUE,female,20,0
afcab38545fe7153,2020-11-30 21:46:11,2022-08-22 22:51:40,차정민,TRUE,TRUE,female,20,100
1b1f874e918e5bd6,2020-11-30 21:46:11,2022-08-22 22:51:40,현서희,TRUE,TRUE,female,20,100
db531a8f5853f19d,2022-07-22 5:09:24,2022-08-01 14:13:33,한강민,TRUE,TRUE,female,10,100
43413759a4ed325a,2022-06-26 22:08:15,2022-07-16 14:08:49,설규리,TRUE,TRUE,female,20,0
9c8818a49ff12698,2022-06-26 22:08:15,2022-07-16 14:08:49,한도훈,TRUE,TRUE,female,20,0
b964dfc382bfbf94,2022-06-26 22:08:15,2022-07-16 14:08:49,지동욱,TRUE,TRUE,female,20,0
a18d1e6785dbb2e6,2022-07-20 20:21:35,2022-08-01 8:33:36,김재윤,TRUE,TRUE,female,20,100
71f5fefab2bb5ef6,2022-07-18 14:35:02,2022-07-28 15:47:36,정정민,TRUE,TRUE,male,50,100
8c67eb826e756416,2022-07-22 22:21:18,2022-08-02 21:11:39,안강민,TRUE,TRUE,male,50,100
f82af7acc6e8f5ae,2022-07-22 22:21:18,2022-08-02 21:11:39,송유정,TRUE,TRUE,male,20,100
4211eb5741d4bd6d,2022-07-22 22:21:18,2022-08-02 21:11:39,방동욱,TRUE,TRUE,male,20,100
f9ea21ca3a88abf9,2022-06-21 17:48:19,2022-07-12 15:07:55,온우주,TRUE,TRUE,male,20,46.59
137721a61ca62621,2022-07-31 18:57:17,2022-08-08 11:51:26,설재윤,TRUE,TRUE,male,30,26.14
b1ea9e261261c563,2022-07-22 23:12:09,2022-08-01 14:08:33,조민채,TRUE,TRUE,male,20,98.86
3fac25cde6abf52b,2022-08-29 15:11:13,2022-09-22 9:38:36,신서영,TRUE,TRUE,male,40,100
7cb2f79c67614daf,2022-08-29 15:11:13,2022-09-22 9:38:36,서지유,TRUE,TRUE,male,30,100
ec49cc61e24d468e,2022-05-31 14:01:26,2022-07-25 18:43:01,윤건우,TRUE,TRUE,male,40,90.91
36e2d85a81e2454f,2022-05-31 14:01:26,2022-07-25 18:43:01,송하은,TRUE,TRUE,male,30,90.91
418699cadceee265,2021-01-01 22:17:00,2022-06-30 15:02:22,여태영,TRUE,TRUE,female,50,100
934fa6f98192478b,2021-01-01 22:17:00,2022-06-30 15:02:22,임은서,TRUE,TRUE,female,20,100
69ad1194f27e979d,2021-01-01 22:17:00,2022-06-30 15:02:22,경유림,TRUE,TRUE,female,20,100
feb3e4ae2bd5bd72,2022-08-25 14:41:07,2022-09-08 11:27:59,유가은,TRUE,TRUE,female,50,100
2267bf5d3c1a8937,2022-08-25 14:41:07,2022-09-08 11:27:59,서재영,TRUE,TRUE,female,20,100
44c14da3b3ed15ea,2022-08-25 14:41:07,2022-09-08 11:27:59,임정현,TRUE,TRUE,female,20,100
855fde98c3e1925d,2022-07-12 14:51:00,2022-10-09 14:52:23,신민주,TRUE,TRUE,male,30,100
d7b56d7386464681,2022-07-12 14:51:00,2022-10-09 14:52:23,강자영,TRUE,TRUE,male,30,100
a761abd5558b4147,2022-04-19 13:26:39,2022-07-06 16:58:58,우우주,TRUE,TRUE,male,20,37.5
a8baaed24379ddb4,2022-08-09 0:40:21,2022-08-15 9:58:56,공자영,FALSE,TRUE,male,30,100
547733e729734688,2022-09-16 10:16:18,2022-09-17 13:38:43,설태양,TRUE,TRUE,male,50,98.86
58d15459116dc12d,2022-09-16 10:16:18,2022-09-17 13:38:43,양예림,TRUE,TRUE,male,20,98.86
b51efc6fcf513a14,2022-09-16 10:16:18,2022-09-17 13:38:43,윤준서,TRUE,TRUE,male,20,98.86
2da3deb4f534d5c9,2022-05-28 14:40:26,2022-09-20 20:26:14,김우진,TRUE,TRUE,female,40,3.41
bc521b646254d737,2022-05-28 14:40:26,2022-09-20 20:26:14,차유림,TRUE,TRUE,female,30,3.41
dadeb576744881c7,2022-07-09 21:27:18,2022-08-28 6:25:38,예지호,TRUE,TRUE,male,30,100
624ce5e25c9ddc76,2022-06-17 2:02:22,2022-08-10 14:38:02,고승훈,TRUE,TRUE,male,30,100
9727d4bdd2a32c7a,2022-06-17 2:02:22,2022-08-10 14:38:02,고서희,TRUE,TRUE,male,30,100
e6fb4288befb69b1,2021-02-12 22:54:13,2022-09-26 19:36:36,김하은,TRUE,TRUE,female,30,100
efa997781fc2eb8b,2022-08-12 11:00:54,2022-08-15 15:44:31,곽하율,TRUE,TRUE,male,10,90.91
64bd6758462dbca8,2022-07-10 17:33:30,2022-07-25 17:29:01,서동욱,TRUE,TRUE,female,20,98.86
147e9f6f3ed353f3,2022-07-10 17:33:30,2022-07-25 17:29:01,심하준,TRUE,TRUE,female,20,98.86
f5c55c66d29eed85,2022-07-10 17:33:30,2022-07-25 17:29:01,경예림,TRUE,TRUE,female,20,98.86
66db63e2bb842a27,2022-06-28 12:37:06,2022-07-11 23:03:25,문서현,TRUE,TRUE,male,40,100
d7cfc8f62632467c,2022-08-11 12:28:09,2022-08-15 14:31:05,윤재윤,TRUE,TRUE,female,40,89.77
5e1a1dee67cdcc63,2022-06-17 12:52:20,2022-07-02 13:54:47,송승훈,TRUE,TRUE,male,20,100
c56c9a25f5d59c2b,2020-10-24 16:11:36,2022-07-25 20:44:48,유강민,TRUE,TRUE,male,10,100
4f99aaae7136de9f,2020-12-22 7:27:03,2022-10-13 19:13:18,안서현,TRUE,TRUE,female,30,100
9c3de48a52a3bc9c,2020-12-09 0:50:36,2022-08-21 19:07:12,우수아,TRUE,TRUE,male,30,90.91
521542563ff7be71,2022-06-18 16:10:38,2022-07-12 23:53:08,유우진,FALSE,TRUE,male,10,100
d1de392b795c5634,2022-09-04 19:09:26,2022-09-21 20:20:34,최태희,TRUE,TRUE,male,20,82.95
9fb534d14d242326,2022-09-04 19:09:26,2022-09-21 20:20:34,강지민,TRUE,TRUE,male,20,82.95
8c3987e1e7aa2ea5,2022-05-11 18:11:58,2022-10-07 9:15:12,설예준,TRUE,TRUE,male,10,82.95
9c2b6c7d53bb8541,2022-07-11 9:34:14,2022-07-27 19:06:55,예동현,TRUE,TRUE,female,30,100
c37664576cfe82e7,2022-06-20 22:22:18,2022-06-29 13:18:34,심동욱,TRUE,TRUE,male,20,88.64
438495b72ffb9116,2022-04-22 11:06:46,2022-10-17 18:20:34,전태영,FALSE,TRUE,female,20,100
d3b1dceea7543f55,2022-07-01 9:38:25,2022-07-11 16:03:03,윤준희,TRUE,TRUE,male,10,100
bc7a282b4bf746aa,2022-06-27 10:52:48,2022-07-25 13:44:41,신성택,TRUE,TRUE,female,30,100
267c8ad669ad188c,2022-07-25 21:33:31,2022-09-03 2:31:08,고지아,TRUE,TRUE,female,20,100
4e356cd438d48cde,2022-07-25 21:33:31,2022-09-03 2:31:08,방다희,TRUE,TRUE,female,20,100
6bb755c232954f9a,2022-08-25 10:11:47,2022-08-30 15:00:38,고수아,FALSE,TRUE,female,40,100
289a116e263dbecd,2022-08-25 10:11:47,2022-08-30 15:00:38,양서연,FALSE,TRUE,female,30,100
75f391cea61abab5,2022-07-22 19:28:45,2022-08-01 18:31:24,하소희,TRUE,TRUE,male,10,20
b5c77558e4337afc,2022-07-01 22:06:45,2022-07-11 13:21:18,설수아,TRUE,TRUE,male,50,0
291729d5b5c6db5b,2022-07-01 22:06:45,2022-07-11 13:21:18,여재영,TRUE,TRUE,male,20,0
11eb11a428a9bca7,2022-07-01 22:06:45,2022-07-11 13:21:18,곽지완,TRUE,TRUE,male,20,0
a2c5a79f58e37838,2022-07-20 11:26:38,2022-08-08 21:39:06,석예준,TRUE,TRUE,male,30,90.91
b2c587b47b36a3e5,2022-08-18 20:07:30,2022-08-22 17:53:22,박아린,TRUE,TRUE,female,30,61.36
9be47f842355161a,2022-08-18 20:07:30,2022-08-22 17:53:22,우도윤,TRUE,TRUE,female,30,61.36
33c94c1764a13aa5,2022-04-04 14:08:59,2022-08-30 23:10:31,지아린,TRUE,TRUE,female,30,89.77
4926dd67517d6a94,2022-06-30 18:05:03,2022-07-16 17:21:38,경민준,TRUE,TRUE,male,30,100
61564b868fe2b5fe,2022-07-19 12:17:24,2022-07-28 16:22:23,방지효,TRUE,TRUE,female,20,100
e1f29c1bd9a81f2e,2022-07-19 12:17:24,2022-07-28 16:22:23,서나현,TRUE,TRUE,female,20,100
88c31f22d648e932,2022-07-19 12:17:24,2022-07-28 16:22:23,경서준,TRUE,TRUE,female,20,100
aad66268d82a5286,2022-07-04 2:50:35,2022-07-25 17:08:15,안나현,TRUE,TRUE,female,30,98.86
364e3fca1d2a111a,2022-07-04 2:50:35,2022-07-25 17:08:15,경하윤,TRUE,TRUE,female,20,98.86
6eb614ef6d5c2752,2022-07-04 2:50:35,2022-07-25 17:08:15,예지민,TRUE,TRUE,female,20,98.86
45cccf1af3fcf69e,2021-05-24 17:56:55,2022-08-01 17:29:09,공승아,TRUE,TRUE,male,30,100
deeba9eeca2ba27a,2022-07-13 12:23:59,2022-07-29 21:09:13,송채원,TRUE,TRUE,male,20,100
166d2568214ecde9,2022-07-13 12:23:59,2022-07-29 21:09:13,방서희,TRUE,TRUE,male,20,100
76f5ce1849d83fc7,2022-07-13 12:23:59,2022-07-29 21:09:13,방서준,TRUE,TRUE,male,20,100
178936c17da27ad3,2022-07-15 16:19:01,2022-07-25 16:01:17,논민석,FALSE,TRUE,female,10,90.91
ac71ce4d8ed6753d,2021-10-23 17:00:15,2022-06-29 19:11:34,여예준,TRUE,TRUE,male,30,3.41
c37cb3c1d8c14fa2,2022-06-15 15:56:41,2022-06-29 10:14:14,박하윤,TRUE,TRUE,female,30,90.91
78b33576dc421da7,2022-06-15 15:56:41,2022-06-29 10:14:14,조예은,TRUE,TRUE,female,30,90.91
614a8bd44753a326,2022-09-02 10:50:21,2022-09-12 9:38:08,여민준,TRUE,TRUE,male,30,0
4b6f18a48364dc72,2022-09-02 10:50:21,2022-09-12 9:38:08,논정현,TRUE,TRUE,male,30,0
2f168cf731a47491,2022-09-20 0:57:06,2022-10-18 18:44:32,윤예준,TRUE,TRUE,male,30,100
722f6e6d76e1ebe6,2022-09-20 0:57:06,2022-10-18 18:44:32,김준서,TRUE,TRUE,male,30,100
a12d9e1b99bd473b,2022-07-21 15:40:32,2022-07-25 21:15:15,임서연,FALSE,TRUE,male,40,97.73
9ad32229e82f3132,2022-07-21 15:40:32,2022-07-25 21:15:15,안주원,FALSE,TRUE,male,30,97.73
3278bc9759119128,2022-02-14 3:49:38,2022-08-21 18:12:30,임주원,TRUE,TRUE,male,20,100
24eb7258a41eb16d,2022-07-12 17:55:02,2022-07-25 22:04:44,설승훈,FALSE,TRUE,male,30,100
c895724f1d7384e3,2022-07-25 6:40:08,2022-08-15 19:40:08,강주윤,TRUE,TRUE,female,40,100
acb5b42cfc8f8121,2022-07-25 6:40:08,2022-08-15 19:40:08,전지유,TRUE,TRUE,female,30,100
f85ad3ed91f4d35c,2022-07-04 2:53:59,2022-07-19 23:20:38,변가은,TRUE,TRUE,female,20,63.64
e24e384ea65b3c7d,2022-05-29 0:58:25,2022-07-26 1:40:05,문규리,TRUE,TRUE,male,20,0
69e2295ce8c918b2,2022-06-21 18:02:10,2022-06-28 22:51:11,온지유,TRUE,TRUE,male,20,100
da27add2bbd72844,2022-07-25 2:14:20,2022-08-01 13:03:23,추우주,TRUE,TRUE,female,50,98.86
7f3d15826c75ecbe,2022-07-25 2:14:20,2022-08-01 13:03:23,오수아,TRUE,TRUE,female,20,98.86
ea63b4f445b72b92,2022-07-25 2:14:20,2022-08-01 13:03:23,문재윤,TRUE,TRUE,female,20,98.86
aa37b37ecbbbb22d,2021-11-22 14:25:17,2022-08-01 21:20:27,하자영,TRUE,TRUE,male,30,98.86
c26968a787aa81c3,2022-06-13 19:19:42,2022-08-29 20:51:17,박유정,FALSE,TRUE,male,50,0
9f9bd339f21913cb,2022-06-13 19:19:42,2022-08-29 20:51:17,안태희,FALSE,TRUE,male,20,100
591ebb6b914c8297,2022-06-13 19:19:42,2022-08-29 20:51:17,서지우,FALSE,TRUE,male,20,0
acb6aff71e25e3d1,2022-06-28 10:36:48,2022-07-25 15:28:27,염지유,TRUE,TRUE,female,50,98.86
92d49da7ca3386ec,2022-06-13 11:46:47,2022-06-28 19:39:17,오수아,TRUE,TRUE,female,30,98.86
cc4eb7fe4675b734,2022-06-13 11:46:47,2022-06-28 19:39:17,안서연,TRUE,TRUE,female,30,98.86
555a33f27a388b12,2022-06-28 10:36:48,2022-07-25 15:28:27,이동욱,TRUE,TRUE,female,20,98.86
51a488c41741b8d8,2022-06-28 10:36:48,2022-07-25 15:28:27,지지훈,TRUE,TRUE,female,20,98.86
7cd947a9e2b4b848,2022-09-07 21:22:10,2022-09-07 22:38:09,우민석,TRUE,TRUE,female,20,98.86
cab331e28b34222d,2022-09-07 21:22:10,2022-09-07 22:38:09,이다희,TRUE,TRUE,female,20,98.86
c68b2a1f612f7746,2022-07-18 11:22:03,2022-07-27 16:00:45,전도윤,TRUE,TRUE,female,40,90.91
eb55c11f1765cbf7,2022-07-18 11:22:03,2022-07-27 16:00:45,추현우,TRUE,TRUE,female,30,90.91
5d78a772c79b4a64,2021-04-05 8:58:48,2022-08-23 19:43:33,신정민,TRUE,TRUE,male,10,100
fd16318a32683f4c,2021-02-26 15:56:23,2022-10-06 11:24:49,하도훈,TRUE,TRUE,male,40,100
97d921cb926cb547,2021-02-26 15:56:23,2022-10-06 11:24:49,유예준,TRUE,TRUE,male,30,100
f73a171a9d51bddc,2022-05-02 23:44:52,2022-09-12 16:45:57,전지호,TRUE,TRUE,male,30,100
533fcae6d222f2a3,2022-07-08 17:54:03,2022-10-05 2:51:50,현하준,TRUE,TRUE,female,50,98.86
7d5a18e8a5c77251,2022-07-08 17:54:03,2022-10-05 2:51:50,방가윤,TRUE,TRUE,female,20,98.86
6af8dd93541918f8,2022-07-08 17:54:03,2022-10-05 2:51:50,윤하율,TRUE,TRUE,female,20,98.86
314a3b5d2fbb645a,2022-06-21 13:19:18,2022-06-29 9:56:05,박우주,TRUE,TRUE,male,30,18.18
2bea68e8f61744a6,2022-08-24 14:02:53,2022-09-19 18:27:31,양하준,FALSE,TRUE,female,20,100
bdd19d544eb6d8fe,2022-08-24 14:02:53,2022-09-19 18:27:31,유은서,FALSE,TRUE,female,20,100
6b65b3bdf65adfc7,2022-08-24 14:02:53,2022-09-19 18:27:31,논규리,FALSE,TRUE,female,20,100
3f7c4321ca929dbe,2022-07-04 17:22:01,2022-07-12 13:47:59,양서준,TRUE,TRUE,female,40,14
fd9fb6c5b174d2c8,2022-07-04 17:22:01,2022-07-12 13:47:59,신현우,TRUE,TRUE,female,30,94.32
6c5c3a686be1357d,2022-02-05 9:38:44,2022-09-05 13:31:58,변서영,TRUE,TRUE,female,30,0
a3f81c88eabea6d7,2022-02-05 9:38:44,2022-09-05 13:31:58,석준수,TRUE,TRUE,female,30,0
864daf533b6993a5,2022-08-15 16:47:47,2022-09-05 17:46:13,문준희,TRUE,TRUE,female,20,0
ba949ba234389c64,2022-08-15 16:47:47,2022-09-05 17:46:13,양지유,TRUE,TRUE,female,20,0
847cfbb6124a512a,2022-07-12 20:26:44,2022-07-26 18:03:06,현주원,TRUE,TRUE,male,50,93.18
9e5d1ed8eac7cfc7,2022-07-12 20:26:44,2022-07-26 18:03:06,윤승아,TRUE,TRUE,male,20,93.18
668f44e84ffdf913,2022-07-12 20:26:44,2022-07-26 18:03:06,예지윤,TRUE,TRUE,male,20,93.18
e2b2a3af194a3e13,2022-07-05 11:18:16,2022-07-25 16:30:32,심재영,TRUE,TRUE,female,10,27.27
c9bc25fb4d65f9bb,2022-06-22 15:52:04,2022-08-08 11:35:32,서동현,TRUE,TRUE,male,30,92.05
a2c92ea375afda6f,2022-06-22 15:52:04,2022-08-08 11:35:32,고태양,TRUE,TRUE,male,30,92.05
456846ccb583fdcb,2022-06-26 13:07:16,2022-07-11 21:12:44,경동욱,TRUE,TRUE,female,30,10.23
184f24e9c9ca1714,2022-09-05 13:59:32,2022-09-06 12:59:49,오지호,TRUE,TRUE,male,50,100
37aa6ad3e5a43c7c,2022-09-05 13:59:32,2022-09-06 12:59:49,염태윤,TRUE,TRUE,male,20,100
c5dbb5cfb5416332,2022-09-05 13:59:32,2022-09-06 12:59:49,신지유,TRUE,TRUE,male,20,100
dcd9221dc7158736,2022-07-22 1:36:53,2022-08-29 23:44:46,방다희,FALSE,TRUE,female,30,36.36
a9a98c618b291ee5,2021-12-24 3:26:38,2022-08-01 16:49:32,양하율,FALSE,TRUE,male,30,90.91
d18dace3e814aecc,2022-08-10 9:52:53,2022-08-15 19:01:15,여재영,FALSE,TRUE,female,10,98.86
5a6fe8f3bde1177c,2022-08-21 12:23:24,2022-08-29 22:38:12,우도훈,TRUE,TRUE,female,50,90.91
95966d75f27be3a6,2022-09-16 16:17:13,2022-10-03 20:48:45,석도윤,TRUE,TRUE,male,30,98.86
25a32ca31f447ca6,2022-07-29 7:53:26,2022-08-15 17:03:56,곽지아,TRUE,TRUE,male,40,14
b15f789672e59bce,2022-04-05 7:13:09,2022-08-27 10:13:16,윤승아,TRUE,TRUE,male,10,98.86
dee5eeee8cdda688,2022-09-15 13:31:57,2022-09-26 10:54:55,문건,TRUE,TRUE,male,20,98.86
e864975e62e6c4d9,2022-09-15 13:31:57,2022-09-26 10:54:55,변민준,TRUE,TRUE,male,20,98.86
9755165159c5a347,2022-09-15 13:31:57,2022-09-26 10:54:55,소도훈,TRUE,TRUE,male,20,98.86
8c4e62113af79f53,2022-07-28 21:56:24,2022-08-01 11:59:41,김서연,TRUE,TRUE,male,10,98.86
1273d94d59ea51ed,2022-09-12 14:16:54,2022-10-12 22:16:45,김도윤,TRUE,TRUE,male,20,98.86
2f8fdc5779c5435d,2022-06-21 17:49:54,2022-10-17 22:00:24,문하은,TRUE,TRUE,female,10,98.86
4a8693f1fbfba469,2022-08-01 17:41:47,2022-08-08 21:27:09,한하율,TRUE,TRUE,female,20,90.91
82dd591539b18c22,2020-09-13 22:37:10,2022-06-28 20:16:13,설지효,FALSE,TRUE,male,30,100
c325c5e831826f75,2022-07-20 20:21:35,2022-08-01 8:33:36,논재윤,TRUE,TRUE,female,20,94.32
9646af667ab935a9,2020-12-18 23:43:17,2022-09-19 9:43:21,석재윤,TRUE,TRUE,female,10,90.91
c4f67677e47b6cf7,2022-07-18 22:28:05,2022-09-01 20:13:37,안정민,TRUE,TRUE,female,20,100
dba16d27c1dc243a,2022-08-25 21:13:05,2022-09-08 16:47:46,공우주,TRUE,TRUE,male,30,27.27
f73a373346831631,2022-07-14 17:55:03,2022-07-27 0:27:19,신다희,TRUE,TRUE,male,30,100
e83d3df26eb85d28,2022-07-06 7:01:20,2022-08-30 21:02:18,설다희,TRUE,TRUE,male,20,100
c9d2e889f9be1679,2022-07-06 7:01:20,2022-08-30 21:02:18,석지호,TRUE,TRUE,male,20,100
4f344b2523188cc9,2022-07-11 15:41:09,2022-07-28 19:36:07,신다희,TRUE,TRUE,male,30,100
f762355ef5ef41c7,2022-08-19 20:15:00,2022-10-06 6:54:59,방태영,TRUE,TRUE,male,40,98.86
e6eef48ed51c1b25,2022-08-10 5:51:12,2022-09-19 22:47:59,지정현,TRUE,TRUE,female,10,0
541914a4dbf17bc9,2022-05-09 22:53:22,2022-07-25 22:37:13,문소희,FALSE,TRUE,female,50,90.91
e8676e7f6e31c8bc,2022-06-20 21:40:51,2022-07-11 20:16:37,신지아,FALSE,TRUE,female,50,0
ebb323899133a8a5,2022-06-27 23:49:06,2022-07-12 15:50:51,공채원,FALSE,TRUE,female,40,14
d47938638a6cfb61,2022-06-27 23:49:06,2022-07-12 15:50:51,지준영,FALSE,TRUE,female,30,90.91
ff2d7f974a5ef247,2022-08-29 13:44:22,2022-10-17 19:19:06,차승훈,FALSE,TRUE,female,20,0
c67bb3199ea41e51,2022-06-20 21:40:51,2022-07-11 20:16:37,조재영,FALSE,TRUE,female,20,0
b175f32266773193,2022-06-20 21:40:51,2022-07-11 20:16:37,고지효,FALSE,TRUE,female,20,0
ad3f1232b68d7fbd,2022-08-01 10:08:51,2022-08-08 10:05:13,곽민서,FALSE,TRUE,female,10,100
19e1ca43e3467bba,2022-06-10 16:21:00,2022-06-28 15:31:02,송태윤,FALSE,TRUE,female,40,14
3d8a28e6e9669718,2022-09-06 9:47:48,2022-09-06 15:36:03,양준서,TRUE,TRUE,female,20,100
7c6ab2271217ead4,2022-09-06 9:47:48,2022-09-06 15:36:03,안시아,TRUE,TRUE,female,20,100
54c47a61ab9313e9,2022-09-06 9:47:48,2022-09-06 15:36:03,현규리,TRUE,TRUE,female,20,100
6ba4db658d9f6467,2022-08-10 15:59:34,2022-09-05 14:46:38,석채원,FALSE,TRUE,female,20,100
ec1c6296f41bfb32,2022-07-17 2:34:45,2022-08-02 20:20:41,경준영,TRUE,TRUE,male,30,98.86
6d88fcfa89b8e7fc,2021-09-17 22:41:51,2022-08-29 17:31:32,임민석,TRUE,TRUE,female,30,0
8fbb9c92562b7534,2022-06-13 22:09:30,2022-06-28 19:45:43,고유림,TRUE,TRUE,female,40,14
c89ab7ffd6af3456,2022-06-13 22:09:30,2022-06-28 19:45:43,논하율,TRUE,TRUE,female,30,96.59
87ec91edfacc3b49,2022-08-04 21:24:14,2022-08-08 15:40:56,한도훈,FALSE,TRUE,male,30,100
5728c715c5538668,2022-01-22 22:13:42,2022-07-11 1:35:27,하도훈,TRUE,TRUE,female,40,14
5f61ed6e3767744d,2022-01-22 22:13:42,2022-07-11 1:35:27,송태양,TRUE,TRUE,female,30,98.86
34288d867118b7da,2022-07-11 18:06:36,2022-07-25 22:42:59,구서연,FALSE,TRUE,male,40,14
bb45d61fdac58786,2022-07-11 18:06:36,2022-07-25 22:42:59,하건우,FALSE,TRUE,male,30,90.91
9e666b83497b498d,2022-06-03 11:54:39,2022-06-29 14:58:35,서하윤,FALSE,TRUE,female,40,100
fb86584a22b8e9fd,2022-02-04 16:08:38,2022-07-12 9:30:24,예동현,TRUE,TRUE,female,40,67.05
6391d48db4f487af,2022-02-04 16:08:38,2022-07-12 9:30:24,고예림,TRUE,TRUE,female,30,67.05
4f946d3e4e626da8,2022-07-20 10:45:50,2022-07-26 0:46:07,심지효,TRUE,TRUE,male,30,100
b943b6f6c3bf1fc7,2022-07-19 14:24:44,2022-08-07 16:06:46,예하윤,TRUE,TRUE,male,50,92.05
c788de6f9bb8e24c,2022-01-03 18:55:46,2022-06-29 9:10:39,지소은,TRUE,TRUE,female,20,0
15f5876c7bfa39d3,2022-07-02 11:48:34,2022-07-11 11:01:37,논나현,TRUE,TRUE,female,30,97.73
6bbdcfd17ae91b13,2022-07-02 11:48:34,2022-07-11 11:01:37,염유나,TRUE,TRUE,female,30,97.73
6715d6277837e5db,2022-07-15 21:27:39,2022-08-15 19:56:15,신지우,TRUE,TRUE,female,10,97.73
3c646866494b8897,2022-08-03 17:50:41,2022-10-11 9:03:26,오지완,TRUE,TRUE,male,30,96.59
